date,country,province,cumulative_confirmed,daily_confirmed,cumulative_deaths,daily_deaths,cumulative_recovered,daily_recovered
2020-01-22,China,ALL,548,548.0,17,17.0,28.0,28.0
2020-01-23,China,ALL,643,95.0,18,1.0,30.0,2.0
2020-01-24,China,ALL,920,277.0,26,8.0,36.0,6.0
2020-01-25,China,ALL,1406,486.0,42,16.0,39.0,3.0
2020-01-26,China,ALL,2075,669.0,56,14.0,49.0,10.0
2020-01-27,China,ALL,2877,802.0,82,26.0,58.0,9.0
2020-01-28,China,ALL,5509,2632.0,131,49.0,101.0,43.0
2020-01-29,China,ALL,6087,578.0,133,2.0,120.0,19.0
2020-01-30,China,ALL,8141,2054.0,171,38.0,135.0,15.0
2020-01-31,China,ALL,9802,1661.0,213,42.0,214.0,79.0
2020-02-01,China,ALL,11891,2089.0,259,46.0,275.0,61.0
2020-02-02,China,ALL,16630,4739.0,361,102.0,463.0,188.0
2020-02-03,China,ALL,19716,3086.0,425,64.0,614.0,151.0
2020-02-04,China,ALL,23707,3991.0,491,66.0,843.0,229.0
2020-02-05,China,ALL,27440,3733.0,563,72.0,1115.0,272.0
2020-02-06,China,ALL,30587,3147.0,633,70.0,1477.0,362.0
2020-02-07,China,ALL,34110,3523.0,718,85.0,1999.0,522.0
2020-02-08,China,ALL,36814,2704.0,805,87.0,2596.0,597.0
2020-02-09,China,ALL,39829,3015.0,905,100.0,3219.0,623.0
2020-02-10,China,ALL,42354,2525.0,1012,107.0,3918.0,699.0
2020-02-11,China,ALL,44386,2032.0,1112,100.0,4636.0,718.0
2020-02-12,China,ALL,44759,373.0,1117,5.0,5082.0,446.0
2020-02-13,China,ALL,59895,15136.0,1369,252.0,6217.0,1135.0
2020-02-14,China,ALL,66358,6463.0,1521,152.0,7977.0,1760.0
2020-02-15,China,ALL,68413,2055.0,1663,142.0,9298.0,1321.0
2020-02-16,China,ALL,70513,2100.0,1766,103.0,10755.0,1457.0
2020-02-17,China,ALL,72434,1921.0,1864,98.0,12462.0,1707.0
2020-02-18,China,ALL,74211,1777.0,2003,139.0,14206.0,1744.0
2020-02-19,China,ALL,74619,408.0,2116,113.0,15962.0,1756.0
2020-02-20,China,ALL,75077,458.0,2238,122.0,18014.0,2052.0
2020-02-21,China,ALL,75550,473.0,2238,0.0,18704.0,690.0
2020-02-22,China,ALL,77001,1451.0,2443,205.0,22699.0,3995.0
2020-02-23,China,ALL,77022,21.0,2445,2.0,23187.0,488.0
2020-02-24,China,ALL,77241,219.0,2595,150.0,25015.0,1828.0
2020-02-25,China,ALL,77754,513.0,2665,70.0,27676.0,2661.0
2020-02-26,China,ALL,78166,412.0,2717,52.0,30084.0,2408.0
2020-02-27,China,ALL,78600,434.0,2746,29.0,32930.0,2846.0
2020-02-28,China,ALL,78928,328.0,2790,44.0,36329.0,3399.0
2020-02-29,China,ALL,79356,428.0,2837,47.0,39320.0,2991.0
2020-03-01,China,ALL,79932,576.0,2872,35.0,42162.0,2842.0
2020-03-02,China,ALL,80136,204.0,2914,42.0,44854.0,2692.0
2020-03-03,China,ALL,80261,125.0,2947,33.0,47450.0,2596.0
2020-03-04,China,ALL,80386,125.0,2983,36.0,50001.0,2551.0
2020-03-05,China,ALL,80537,151.0,3015,32.0,52292.0,2291.0
2020-03-06,China,ALL,80690,153.0,3044,29.0,53944.0,1652.0
2020-03-07,China,ALL,80770,80.0,3072,28.0,55539.0,1595.0
2020-03-08,China,ALL,80823,53.0,3100,28.0,57388.0,1849.0
2020-03-09,China,ALL,80860,37.0,3123,23.0,58804.0,1416.0
2020-03-10,China,ALL,80887,27.0,3139,16.0,60181.0,1377.0
2020-03-11,China,ALL,80921,34.0,3161,22.0,61644.0,1463.0
2020-03-12,China,ALL,80932,11.0,3172,11.0,62901.0,1257.0
2020-03-13,China,ALL,80945,13.0,3180,8.0,64196.0,1295.0
2020-03-14,China,ALL,80977,32.0,3193,13.0,65660.0,1464.0
2020-03-15,China,ALL,81003,26.0,3204,11.0,67017.0,1357.0
2020-03-16,China,ALL,81033,30.0,3219,15.0,67910.0,893.0
2020-03-17,China,ALL,81058,25.0,3232,13.0,68798.0,888.0
2020-03-18,China,ALL,81102,44.0,3243,11.0,69755.0,957.0
2020-03-19,China,ALL,81156,54.0,3251,8.0,70535.0,780.0
2020-03-20,China,ALL,81250,94.0,3255,4.0,71266.0,731.0
2020-03-21,China,ALL,81305,55.0,3262,7.0,71857.0,591.0
2020-03-22,China,ALL,81435,130.0,3277,15.0,72362.0,505.0
2020-03-23,China,ALL,81493,58.0,3279,2.0,72814.0,452.0
2020-03-24,China,ALL,81587,94.0,3286,7.0,73280.0,466.0
2020-03-25,China,ALL,81658,71.0,3290,4.0,73773.0,493.0
2020-03-26,China,ALL,81781,123.0,3299,9.0,74181.0,408.0
2020-03-27,China,ALL,81872,91.0,3304,5.0,74720.0,539.0
2020-03-28,China,ALL,81964,92.0,3307,3.0,75100.0,380.0
2020-03-29,China,ALL,82058,94.0,3313,6.0,75582.0,482.0
2020-03-30,China,ALL,82139,81.0,3318,5.0,75923.0,341.0
2020-03-31,China,ALL,83786,1647.0,3323,5.0,76206.0,283.0
2020-04-01,China,ALL,84002,216.0,3332,9.0,76405.0,199.0
2020-04-02,China,ALL,84129,127.0,3339,7.0,76565.0,160.0
2020-04-03,China,ALL,84265,136.0,3348,9.0,76760.0,195.0
2020-04-04,China,ALL,84363,98.0,3353,5.0,76946.0,186.0
2020-04-05,China,ALL,84467,104.0,3357,4.0,77207.0,261.0
2020-04-06,China,ALL,84611,144.0,3361,4.0,77310.0,103.0
2020-04-07,China,ALL,84692,81.0,3362,1.0,77410.0,100.0
2020-04-08,China,ALL,84909,217.0,3366,4.0,77567.0,157.0
2020-04-09,China,ALL,85024,115.0,3372,6.0,77679.0,112.0
2020-04-10,China,ALL,85115,91.0,3373,1.0,77791.0,112.0
2020-04-11,China,ALL,85208,93.0,3379,6.0,77877.0,86.0
2020-04-12,China,ALL,85377,169.0,3381,2.0,77956.0,79.0
2020-04-13,China,ALL,85489,112.0,3385,4.0,78039.0,83.0
2020-04-14,China,ALL,85569,80.0,3387,2.0,78200.0,161.0
2020-04-15,China,ALL,85668,99.0,3389,2.0,78311.0,111.0
2020-04-16,China,ALL,85774,106.0,3391,2.0,78401.0,90.0
2020-04-17,China,ALL,86187,413.0,4686,1295.0,77552.0,0.0
2020-04-18,China,ALL,86258,71.0,4687,1.0,77614.0,62.0
2020-04-19,China,ALL,86321,63.0,4687,0.0,77690.0,76.0
2020-04-20,China,ALL,86382,61.0,4688,1.0,77745.0,55.0
2020-04-21,China,ALL,86452,70.0,4691,3.0,77799.0,54.0
2020-04-22,China,ALL,86508,56.0,4692,1.0,77861.0,62.0
2020-04-23,China,ALL,86548,40.0,4693,1.0,77983.0,122.0
2020-04-24,China,ALL,86594,46.0,4694,1.0,78109.0,126.0
2020-04-25,China,ALL,86632,38.0,4695,1.0,78175.0,66.0
2020-04-26,China,ALL,86661,29.0,4696,1.0,78277.0,102.0
2020-04-27,China,ALL,86692,31.0,4696,0.0,78374.0,97.0
2020-04-28,China,ALL,86754,62.0,4697,1.0,78422.0,48.0
2020-04-29,China,ALL,86783,29.0,4697,0.0,78474.0,52.0
2020-04-30,China,ALL,86828,45.0,4697,0.0,78523.0,49.0
2020-05-01,China,ALL,86850,22.0,4698,1.0,78573.0,50.0
2020-05-02,China,ALL,86858,8.0,4698,0.0,78586.0,13.0
2020-05-03,China,ALL,86842,0.0,4699,1.0,78684.0,98.0
2020-05-04,China,ALL,86838,0.0,4699,0.0,78792.0,108.0
2020-05-05,China,ALL,86855,17.0,4699,0.0,78870.0,78.0
2020-05-06,China,ALL,86877,22.0,4699,0.0,78929.0,59.0
2020-05-07,China,ALL,86888,11.0,4701,2.0,78977.0,48.0
2020-05-08,China,ALL,86905,17.0,4702,1.0,78993.0,16.0
2020-05-09,China,ALL,86934,29.0,4702,0.0,79127.0,134.0
2020-05-10,China,ALL,86973,39.0,4703,1.0,79167.0,40.0
2020-05-11,China,ALL,86980,7.0,4704,1.0,79198.0,31.0
2020-05-12,China,ALL,87002,22.0,4704,0.0,79222.0,24.0
2020-05-13,China,ALL,87016,14.0,4704,0.0,79246.0,24.0
2020-05-14,China,ALL,87032,16.0,4704,0.0,79261.0,15.0
2020-05-15,China,ALL,87052,20.0,4704,0.0,79281.0,20.0
2020-05-16,China,ALL,87070,18.0,4705,1.0,79293.0,12.0
2020-05-17,China,ALL,87092,22.0,4705,0.0,79306.0,13.0
2020-05-18,China,ALL,87119,27.0,4705,0.0,79310.0,4.0
2020-05-19,China,ALL,87135,16.0,4706,1.0,79310.0,0.0
2020-05-20,China,ALL,87151,16.0,4706,0.0,79310.0,0.0
2020-05-21,China,ALL,87190,39.0,4706,0.0,79310.0,0.0
2020-05-22,China,ALL,87235,45.0,4706,0.0,79332.0,22.0
2020-05-23,China,ALL,87266,31.0,4706,0.0,79335.0,3.0
2020-05-24,China,ALL,87313,47.0,4706,0.0,79343.0,8.0
2020-05-25,China,ALL,87360,47.0,4706,0.0,79352.0,9.0
2020-05-26,China,ALL,87390,30.0,4707,1.0,79358.0,6.0
2020-05-27,China,ALL,87421,31.0,4708,1.0,79367.0,9.0
2020-05-28,China,ALL,87444,23.0,4708,0.0,79371.0,4.0
2020-05-29,China,ALL,87466,22.0,4708,0.0,79382.0,11.0
2020-05-30,China,ALL,87475,9.0,4708,0.0,79386.0,4.0
2020-05-31,China,ALL,87496,21.0,4708,0.0,79389.0,3.0
2020-06-01,China,ALL,87520,24.0,4708,0.0,79398.0,9.0
2020-06-02,China,ALL,87535,15.0,4708,0.0,79400.0,2.0
2020-06-03,China,ALL,87538,3.0,4708,0.0,79404.0,4.0
2020-06-04,China,ALL,87553,15.0,4708,0.0,79415.0,11.0
2020-06-05,China,ALL,87561,8.0,4708,0.0,79420.0,5.0
2020-06-06,China,ALL,87572,11.0,4708,0.0,79424.0,4.0
2020-06-07,China,ALL,87581,9.0,4708,0.0,79434.0,10.0
2020-06-08,China,ALL,87587,6.0,4708,0.0,79444.0,10.0
2020-06-09,China,ALL,87610,23.0,4708,0.0,79451.0,7.0
2020-06-10,China,ALL,87626,16.0,4708,0.0,79456.0,5.0
2020-06-11,China,ALL,87636,10.0,4708,0.0,79464.0,8.0
2020-06-12,China,ALL,87648,12.0,4708,0.0,79472.0,8.0
2020-06-13,China,ALL,87713,65.0,4708,0.0,79475.0,3.0
2020-06-14,China,ALL,87769,56.0,4708,0.0,79482.0,7.0
2020-06-15,China,ALL,87830,61.0,4708,0.0,79489.0,7.0
2020-06-16,China,ALL,87880,50.0,4708,0.0,79493.0,4.0
2020-06-17,China,ALL,87921,41.0,4708,0.0,79510.0,17.0
2020-06-18,China,ALL,87965,44.0,4709,1.0,79515.0,5.0
2020-06-19,China,ALL,87971,6.0,4709,0.0,79515.0,0.0
2020-06-20,China,ALL,88034,63.0,4709,0.0,79534.0,19.0
2020-06-21,China,ALL,88057,23.0,4710,1.0,79535.0,1.0
2020-06-22,China,ALL,88115,58.0,4710,0.0,79547.0,12.0
2020-06-23,China,ALL,88150,35.0,4711,1.0,79555.0,8.0
2020-06-24,China,ALL,88172,22.0,4711,0.0,79562.0,7.0
2020-06-25,China,ALL,88201,29.0,4712,1.0,79572.0,10.0
2020-06-26,China,ALL,88229,28.0,4712,0.0,79580.0,8.0
2020-06-27,China,ALL,88258,29.0,4712,0.0,79591.0,11.0
2020-06-28,China,ALL,88277,19.0,4713,1.0,79609.0,18.0
2020-06-29,China,ALL,88305,28.0,4713,0.0,79619.0,10.0
2020-06-30,China,ALL,88311,6.0,4713,0.0,79632.0,13.0
2020-07-01,China,ALL,88344,33.0,4713,0.0,79650.0,18.0
2020-07-02,China,ALL,88360,16.0,4713,0.0,79665.0,15.0
2020-07-03,China,ALL,88372,12.0,4713,0.0,79680.0,15.0
2020-07-04,China,ALL,88395,23.0,4713,0.0,79706.0,26.0
2020-07-05,China,ALL,88415,20.0,4713,0.0,79718.0,12.0
2020-07-06,China,ALL,88444,29.0,4713,0.0,79725.0,7.0
2020-07-07,China,ALL,88485,41.0,4713,0.0,79754.0,29.0
2020-07-08,China,ALL,88524,39.0,4713,0.0,79802.0,48.0
2020-07-09,China,ALL,88571,47.0,4713,0.0,79802.0,0.0
2020-07-10,China,ALL,88612,41.0,4713,0.0,79802.0,0.0
2020-07-11,China,ALL,88657,45.0,4713,0.0,79876.0,74.0
2020-07-12,China,ALL,88708,51.0,4713,0.0,79907.0,31.0
2020-07-13,China,ALL,88766,58.0,4713,0.0,79907.0,0.0
2020-07-14,China,ALL,88828,62.0,4714,1.0,79967.0,60.0
2020-07-15,China,ALL,88852,24.0,4714,0.0,80005.0,38.0
2020-07-16,China,ALL,88935,83.0,4716,2.0,80038.0,33.0
2020-07-17,China,ALL,89015,80.0,4716,0.0,80064.0,26.0
2020-07-18,China,ALL,89109,94.0,4718,2.0,80092.0,28.0
2020-07-19,China,ALL,89280,171.0,4718,0.0,80137.0,45.0
2020-07-20,China,ALL,89376,96.0,4718,0.0,80162.0,25.0
2020-07-21,China,ALL,89454,78.0,4720,2.0,80204.0,42.0
2020-07-22,China,ALL,89614,160.0,4720,0.0,80244.0,40.0
2020-07-23,China,ALL,89768,154.0,4721,1.0,80297.0,53.0
2020-07-24,China,ALL,89957,189.0,4722,1.0,80341.0,44.0
2020-07-25,China,ALL,90192,235.0,4724,2.0,80409.0,68.0
2020-07-26,China,ALL,90432,240.0,4724,0.0,80459.0,50.0
2020-07-27,China,ALL,90658,226.0,4728,4.0,80466.0,7.0
2020-07-28,China,ALL,90875,217.0,4728,0.0,80517.0,51.0
2020-07-29,China,ALL,91074,199.0,4730,2.0,80594.0,77.0
2020-07-30,China,ALL,91359,285.0,4730,0.0,80680.0,86.0
2020-07-31,China,ALL,91500,141.0,4733,3.0,80787.0,107.0
2020-08-01,China,ALL,91690,190.0,4737,4.0,80907.0,120.0
2020-08-02,China,ALL,91864,174.0,4740,3.0,81018.0,111.0
2020-08-03,China,ALL,91983,119.0,4743,3.0,81113.0,95.0
2020-08-04,China,ALL,92109,126.0,4747,4.0,81234.0,121.0
2020-08-05,China,ALL,92255,146.0,4749,2.0,81417.0,183.0
2020-08-06,China,ALL,92406,151.0,4750,1.0,81592.0,175.0
2020-08-07,China,ALL,92540,134.0,4752,2.0,81788.0,196.0
2020-08-08,China,ALL,92646,106.0,4753,1.0,81969.0,181.0
2020-08-09,China,ALL,92778,132.0,4757,4.0,82125.0,156.0
2020-08-10,China,ALL,92919,141.0,4760,3.0,82247.0,122.0
2020-08-11,China,ALL,92986,67.0,4764,4.0,82440.0,193.0
2020-08-12,China,ALL,93091,105.0,4769,5.0,82633.0,193.0
2020-08-13,China,ALL,93210,119.0,4771,2.0,82804.0,171.0
2020-08-14,China,ALL,93308,98.0,4772,1.0,82956.0,152.0
2020-08-15,China,ALL,93392,84.0,4774,2.0,83108.0,152.0
2020-08-16,China,ALL,93503,111.0,4775,1.0,83200.0,92.0
2020-08-17,China,ALL,93605,102.0,4775,0.0,83283.0,83.0
2020-08-18,China,ALL,93675,70.0,4776,1.0,83408.0,125.0
2020-08-19,China,ALL,93720,45.0,4778,2.0,83566.0,158.0
2020-08-20,China,ALL,93782,62.0,4779,1.0,83663.0,97.0
2020-08-21,China,ALL,93851,69.0,4781,2.0,83793.0,130.0
2020-08-22,China,ALL,93922,71.0,4782,1.0,83924.0,131.0
2020-08-23,China,ALL,93978,56.0,4783,1.0,83988.0,64.0
2020-08-24,China,ALL,94027,49.0,4784,1.0,84058.0,70.0
2020-08-25,China,ALL,94077,50.0,4784,0.0,84168.0,110.0
2020-08-26,China,ALL,94118,41.0,4785,1.0,84251.0,83.0
2020-08-27,China,ALL,94166,48.0,4786,1.0,84335.0,84.0
2020-08-28,China,ALL,94202,36.0,4791,5.0,84419.0,84.0
2020-08-29,China,ALL,94236,34.0,4793,2.0,84484.0,65.0
2020-08-30,China,ALL,94272,36.0,4795,2.0,84546.0,62.0
2020-08-31,China,ALL,94310,38.0,4796,1.0,84594.0,48.0
2020-09-01,China,ALL,94363,53.0,4797,1.0,84652.0,58.0
2020-09-02,China,ALL,94402,39.0,4800,3.0,84695.0,43.0
2020-09-03,China,ALL,94445,43.0,4801,1.0,84737.0,42.0
2020-09-04,China,ALL,94491,46.0,4801,0.0,84782.0,45.0
2020-09-05,China,ALL,94516,25.0,4801,0.0,84837.0,55.0
2020-09-06,China,ALL,94565,49.0,4802,1.0,84873.0,36.0
2020-09-07,China,ALL,94601,36.0,4805,3.0,84900.0,27.0
2020-09-08,China,ALL,94621,20.0,4806,1.0,84932.0,32.0
2020-09-09,China,ALL,94641,20.0,4806,0.0,84957.0,25.0
2020-09-10,China,ALL,94683,42.0,4806,0.0,85005.0,48.0
2020-09-11,China,ALL,94722,39.0,4807,1.0,85025.0,20.0
2020-09-12,China,ALL,94752,30.0,4808,1.0,85054.0,29.0
2020-09-13,China,ALL,94851,99.0,4808,0.0,85086.0,32.0
2020-09-14,China,ALL,94911,60.0,4809,1.0,85101.0,15.0
2020-09-15,China,ALL,94934,23.0,4809,0.0,85129.0,28.0
2020-09-16,China,ALL,94966,32.0,4810,1.0,85155.0,26.0
2020-09-17,China,ALL,95021,55.0,4810,0.0,85181.0,26.0
2020-09-18,China,ALL,95056,35.0,4811,1.0,85204.0,23.0
2020-09-19,China,ALL,95103,47.0,4811,0.0,85226.0,22.0
2020-09-20,China,ALL,95159,56.0,4811,0.0,85239.0,13.0
2020-09-21,China,ALL,95196,37.0,4811,0.0,85257.0,18.0
2020-09-22,China,ALL,95229,33.0,4811,0.0,85275.0,18.0
2020-09-23,China,ALL,95254,25.0,4811,0.0,85304.0,29.0
2020-09-24,China,ALL,95289,35.0,4812,1.0,85323.0,19.0
2020-09-25,China,ALL,95323,34.0,4812,0.0,85343.0,20.0
2020-09-26,China,ALL,95368,45.0,4813,1.0,85360.0,17.0
2020-09-27,China,ALL,95416,48.0,4813,0.0,85381.0,21.0
2020-09-28,China,ALL,95452,36.0,4813,0.0,85398.0,17.0
2020-09-29,China,ALL,95499,47.0,4813,0.0,85423.0,25.0
2020-09-30,China,ALL,95536,37.0,4813,0.0,85460.0,37.0
2020-10-01,China,ALL,95568,32.0,4813,0.0,85479.0,19.0
2020-10-02,China,ALL,95617,49.0,4813,0.0,85494.0,15.0
2020-10-03,China,ALL,95648,31.0,4813,0.0,85511.0,17.0
2020-10-04,China,ALL,95694,46.0,4813,0.0,85530.0,19.0
2020-10-05,China,ALL,95744,50.0,4813,0.0,85540.0,10.0
2020-10-06,China,ALL,95789,45.0,4813,0.0,85566.0,26.0
2020-10-07,China,ALL,95829,40.0,4813,0.0,85588.0,22.0
2020-10-08,China,ALL,95875,46.0,4813,0.0,85612.0,24.0
2020-10-09,China,ALL,95913,38.0,4813,0.0,85641.0,29.0
2020-10-10,China,ALL,95979,66.0,4813,0.0,85658.0,17.0
2020-10-11,China,ALL,96034,55.0,4813,0.0,85669.0,11.0
2020-10-12,China,ALL,96083,49.0,4813,0.0,85690.0,21.0
2020-10-13,China,ALL,96124,41.0,4813,0.0,85707.0,17.0
2020-10-14,China,ALL,96146,22.0,4814,1.0,85720.0,13.0
2020-10-15,China,ALL,96203,57.0,4814,0.0,85743.0,23.0
2020-10-16,China,ALL,96231,28.0,4814,0.0,85762.0,19.0
2020-10-17,China,ALL,96271,40.0,4814,0.0,85791.0,29.0
2020-10-18,China,ALL,96322,51.0,4814,0.0,85819.0,28.0
2020-10-19,China,ALL,96389,67.0,4814,0.0,85840.0,21.0
2020-10-20,China,ALL,96427,38.0,4814,0.0,85873.0,33.0
2020-10-21,China,ALL,96461,34.0,4814,0.0,85899.0,26.0
2020-10-22,China,ALL,96514,53.0,4814,0.0,85929.0,30.0
2020-10-23,China,ALL,96557,43.0,4814,0.0,85950.0,21.0
2020-10-24,China,ALL,96602,45.0,4814,0.0,85974.0,24.0
2020-10-25,China,ALL,96643,41.0,4814,0.0,86002.0,28.0
2020-10-26,China,ALL,96826,183.0,4814,0.0,86018.0,16.0
2020-10-27,China,ALL,96921,95.0,4814,0.0,86031.0,13.0
2020-10-28,China,ALL,96984,63.0,4814,0.0,86049.0,18.0
2020-10-29,China,ALL,97004,20.0,4814,0.0,86082.0,33.0
2020-10-30,China,ALL,97097,93.0,4814,0.0,86111.0,29.0
2020-10-31,China,ALL,97153,56.0,4814,0.0,86135.0,24.0
2020-11-01,China,ALL,97250,97.0,4814,0.0,86162.0,27.0
2020-11-02,China,ALL,97333,83.0,4814,0.0,86189.0,27.0
2020-11-03,China,ALL,97411,78.0,4814,0.0,86212.0,23.0
2020-11-04,China,ALL,97565,154.0,4815,1.0,86241.0,29.0
2020-11-05,China,ALL,97622,57.0,4816,1.0,86264.0,23.0
2020-11-06,China,ALL,97684,62.0,4817,1.0,86301.0,37.0
2020-11-07,China,ALL,97740,56.0,4817,0.0,86344.0,43.0
2020-11-08,China,ALL,97816,76.0,4818,1.0,86369.0,25.0
2020-11-09,China,ALL,97852,36.0,4820,2.0,86393.0,24.0
2020-11-10,China,ALL,97902,50.0,4821,1.0,86421.0,28.0
2020-11-11,China,ALL,97948,46.0,4821,0.0,86451.0,30.0
2020-11-12,China,ALL,97980,32.0,4821,0.0,86488.0,37.0
2020-11-13,China,ALL,98018,38.0,4821,0.0,86518.0,30.0
2020-11-14,China,ALL,98045,27.0,4821,0.0,86543.0,25.0
2020-11-15,China,ALL,98069,24.0,4822,1.0,86572.0,29.0
