date,day,susceptible,infected,removed,beta_raw,gamma_raw,beta,gamma,reproduction_number
2020-02-27,36.0,6018.8000000000175,42856.0,35642.0,0.007606869516520441,0.0801988053014747,0.007606869516520441,0.0801988053014747,0.09485016002327612
2020-02-28,37.0,5692.8000000000175,39745.0,39079.0,0.010743489747138004,0.07636180651654297,0.010743489747138004,0.07636180651654297,0.14069192751235585
2020-02-29,38.0,5265.8000000000175,37137.0,42114.0,0.01548321081401298,0.07738912674691009,0.01548321081401298,0.07738912674691009,0.2000695894224078
2020-03-01,39.0,4690.8000000000175,34838.0,44988.0,0.00574085768413801,0.0784775245421666,0.00574085768413801,0.0784775245421666,0.0731528895391368
2020-03-02,40.0,4490.8000000000175,32304.0,47722.0,0.003869489846458643,0.08132119861317484,0.003869489846458643,0.08132119861317484,0.0475827940616673
2020-03-03,41.0,4365.8000000000175,29802.0,50349.0,0.004026575397624321,0.08680625461378431,0.004026575397624321,0.08680625461378431,0.04638577502899111
2020-03-04,42.0,4245.8000000000175,27335.0,52936.0,0.005524053411377355,0.08476312419974392,0.005524053411377355,0.08476312419974392,0.06517047906776002
2020-03-05,43.0,4094.8000000000175,25169.0,55253.0,0.005999443760181175,0.06662958401207834,0.005999443760181175,0.06662958401207834,0.09004174120453191
2020-03-06,44.0,3943.8000000000175,23643.0,56930.0,0.0033413695385526372,0.06843463181491351,0.0033413695385526372,0.06843463181491351,0.04882571075401731
2020-03-07,45.0,3864.8000000000175,22104.0,58548.0,0.0021263119797321752,0.08455483170466883,0.0021263119797321752,0.08455483170466883,0.02514713750668807
2020-03-08,46.0,3817.8000000000175,20282.0,60417.0,0.0017749728823587417,0.07090030568977418,0.0017749728823587417,0.07090030568977418,0.025034770514603618
2020-03-09,47.0,3781.8000000000175,18880.0,61855.0,0.0011652542372881357,0.07346398305084746,0.0011652542372881357,0.07346398305084746,0.015861571737563085
2020-03-10,48.0,3759.8000000000175,17515.0,63242.0,0.0015986297459320582,0.08478447045389666,0.0015986297459320582,0.08478447045389666,0.018855218855218854
2020-03-11,49.0,3731.8000000000175,16058.0,64727.0,0.0004981940465811433,0.07883920787146594,0.0004981940465811433,0.07883920787146594,0.00631911532385466
2020-03-12,50.0,3723.8000000000175,14800.0,65993.0,0.0005405405405405405,0.0872972972972973,0.0005405405405405405,0.0872972972972973,0.006191950464396285
2020-03-13,51.0,3715.8000000000175,13516.0,67285.0,0.0019236460491269607,0.10920390648120745,0.0019236460491269607,0.10920390648120745,0.01761517615176152
2020-03-14,52.0,3689.8000000000175,12066.0,68761.0,0.00174042764793635,0.11304491960881817,0.00174042764793635,0.11304491960881817,0.015395894428152493
2020-03-15,53.0,3668.8000000000175,10723.0,70125.0,0.0017718921943485964,0.08430476545742796,0.0017718921943485964,0.08430476545742796,0.021017699115044246
2020-03-16,54.0,3649.8000000000175,9838.0,71029.0,0.0017279934946127261,0.09117706850985972,0.0017279934946127261,0.09117706850985972,0.0189520624303233
2020-03-17,55.0,3632.8000000000175,8958.0,71926.0,0.002455905336012503,0.10761330654163875,0.002455905336012503,0.10761330654163875,0.02282157676348548
2020-03-18,56.0,3610.8000000000175,8016.0,72890.0,0.0031187624750499,0.09792914171656687,0.0031187624750499,0.09792914171656687,0.03184713375796178
2020-03-19,57.0,3585.8000000000175,7256.0,73675.0,0.006339581036383682,0.10088202866593164,0.006339581036383682,0.10088202866593164,0.06284153005464481
2020-03-20,58.0,3539.8000000000175,6570.0,74407.0,0.005631659056316591,0.0908675799086758,0.005631659056316591,0.0908675799086758,0.06197654941373534
2020-03-21,59.0,3502.8000000000175,6010.0,75004.0,0.013311148086522463,0.08618968386023294,0.013311148086522463,0.08618968386023294,0.15444015444015444
2020-03-22,60.0,3422.8000000000175,5572.0,75522.0,0.004307250538406317,0.08111988513998564,0.004307250538406317,0.08111988513998564,0.05309734513274337
2020-03-23,61.0,3398.8000000000175,5144.0,75974.0,0.012052877138413685,0.09175738724727839,0.012052877138413685,0.09175738724727839,0.1313559322033898
2020-03-24,62.0,3336.8000000000175,4734.0,76446.0,0.008660752006759611,0.10477397549640896,0.008660752006759611,0.10477397549640896,0.08266129032258064
2020-03-25,63.0,3295.8000000000175,4279.0,76942.0,0.017994858611825194,0.09488198177144193,0.017994858611825194,0.09488198177144193,0.1896551724137931
2020-03-26,64.0,3218.8000000000175,3950.0,77348.0,0.01189873417721519,0.13772151898734178,0.01189873417721519,0.13772151898734178,0.08639705882352941
2020-03-27,65.0,3171.8000000000175,3453.0,77892.0,0.01621778163915436,0.1103388357949609,0.01621778163915436,0.1103388357949609,0.14698162729658792
2020-03-28,66.0,3115.8000000000175,3128.0,78273.0,0.013746803069053709,0.15569053708439898,0.013746803069053709,0.15569053708439898,0.08829568788501027
2020-03-29,67.0,3072.8000000000175,2684.0,78760.0,0.012667660208643815,0.12444113263785395,0.012667660208643815,0.12444113263785395,0.10179640718562874
2020-03-30,68.0,3038.8000000000175,2384.0,79094.0,0.01929530201342282,0.11703020134228188,0.01929530201342282,0.11703020134228188,0.16487455197132617
2020-03-31,69.0,2992.8000000000175,2151.0,79373.0,0.014411901441190145,0.08693630869363086,0.014411901441190145,0.08693630869363086,0.16577540106951874
